sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
I0017498,,Default,simple,Default Category/COSMETIC,base,UN Cover-Up - 55 Warm Golden Tan,UN Cover-Up - 55 Warm Golden Tan by RMS Beauty for Women - 0.2 oz Concealer,UN Cover-Up - 55 Warm Golden Tan by RMS Beauty for Women - 0.2 oz Concealer,1,1,Taxable Goods,"Catalog, Search",30.36,,,,I0017498,,,,images/I0017498.png,,images/I0017498.png,,images/I0017498.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=RMS Beauty,size=0.2 oz,type=Concealer,gender=Women,upc=816248020560,pwwsku=W-C-13750",-37,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017499,,Default,simple,Default Category/COSMETIC,base,UN Powder,UN Powder by RMS Beauty for Women - 0.32 oz Powder,UN Powder by RMS Beauty for Women - 0.32 oz Powder,1,1,Taxable Goods,"Catalog, Search",30.36,,,,I0017499,,,,images/I0017499.png,,images/I0017499.png,,images/I0017499.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=RMS Beauty,size=0.32 oz,type=Powder,gender=Women,upc=816248020034,pwwsku=W-C-13751",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017500,,Default,simple,Default Category/COSMETIC,base,Undercover Pot - UC-4,Undercover Pot - UC-4 by Laura Mercier for Women - 0.2 oz Concealer,Undercover Pot - UC-4 by Laura Mercier for Women - 0.2 oz Concealer,1,1,Taxable Goods,"Catalog, Search",31.74,,,,I0017500,,,,images/I0017500.png,,images/I0017500.png,,images/I0017500.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.2 oz,type=Concealer,gender=Women,upc=736150068910,pwwsku=W-C-12283",-15,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017501,,Default,simple,Default Category/COSMETIC,base,Universal Eyebrow Pencil,Universal Eyebrow Pencil by Ofra for Women - 0.04 oz Eyebrow Pencil,Universal Eyebrow Pencil by Ofra for Women - 0.04 oz Eyebrow Pencil,1,1,Taxable Goods,"Catalog, Search",11.04,,,,I0017501,,,,images/I0017501.png,,images/I0017501.png,,images/I0017501.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.04 oz,type=Eyebrow Pencil,gender=Women,upc=843711216595,pwwsku=W-C-13298",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017502,,Default,simple,Default Category/COSMETIC,base,Unstoppable Eyeliner - # 706 Pewter,Unstoppable Eyeliner - # 706 Pewter by Maybelline for Women - 0.01 oz Eyeliner,Unstoppable Eyeliner - # 706 Pewter by Maybelline for Women - 0.01 oz Eyeliner,1,1,Taxable Goods,"Catalog, Search",2.07,,,,I0017502,,,,images/I0017502.png,,images/I0017502.png,,images/I0017502.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Maybelline,size=0.01 oz,type=Eyeliner,gender=Women,upc=41554463903,pwwsku=W-C-15721",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017503,,Default,simple,Default Category/COSMETIC,base,Unstoppable EyeLiner - Desert Jade # 50,Unstoppable Eyeliner - Desert Jade # 50 by Maybelline for Women - 0.01 oz Eyeliner,Unstoppable Eyeliner - Desert Jade # 50 by Maybelline for Women - 0.01 oz Eyeliner,1,1,Taxable Goods,"Catalog, Search",1.66,,,,I0017503,,,,images/I0017503.png,,images/I0017503.png,,images/I0017503.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Maybelline,size=0.01 oz,type=Eyeliner,gender=Women,upc=41554226669,pwwsku=W-C-1719",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017504,,Default,simple,Default Category/COSMETIC,base,Upward Lash Mascara - Upward Black,Upward Lash Mascara - Upward Black by MAC for Women - 0.42 oz Mascara,Upward Lash Mascara - Upward Black by MAC for Women - 0.42 oz Mascara,1,1,Taxable Goods,"Catalog, Search",22.08,,,,I0017504,,,,images/I0017504.png,,images/I0017504.png,,images/I0017504.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.42 oz,type=Mascara,gender=Women,upc=773602327676,pwwsku=W-C-11132",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017505,,Default,simple,Default Category/COSMETIC,base,UV Lip Balm Broad-Spectrum SPF 31,UV Lip Balm Broad-Spectrum SPF 31 by EltaMD for Women - 0.28 oz Lip Balm,UV Lip Balm Broad-Spectrum SPF 31 by EltaMD for Women - 0.28 oz Lip Balm,1,1,Taxable Goods,"Catalog, Search",8.28,,,,I0017505,,,,images/I0017505.png,,images/I0017505.png,,images/I0017505.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=EltaMD,size=0.01 oz,type=Lip Balm,gender=Women,upc=390205025107,pwwsku=W-C-9178",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017506,,Default,simple,Default Category/COSMETIC,base,UV Protective Compact Foundation SPF 30 - # SP20 Light Beige,UV Protective Compact Foundation SPF 30 - # SP20 Light Beige by Shiseido for Women - 0.42 oz Foundat,UV Protective Compact Foundation SPF 30 - # SP20 Light Beige by Shiseido for Women - 0.42 oz Foundat,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0017506,,,,images/I0017506.png,,images/I0017506.png,,images/I0017506.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.42 oz,type=Foundation,gender=Women,upc=730852111905,pwwsku=W-C-15617",6,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017507,,Default,simple,Default Category/COSMETIC,base,UV Protective Compact Foundation SPF 30 - # SP40 Medium Ochre,UV Protective Compact Foundation SPF 30 - # SP40 Medium Ochre by Shiseido for Women - 0.42 oz Founda,UV Protective Compact Foundation SPF 30 - # SP40 Medium Ochre by Shiseido for Women - 0.42 oz Founda,1,1,Taxable Goods,"Catalog, Search",24.84,,,,I0017507,,,,images/I0017507.png,,images/I0017507.png,,images/I0017507.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.42 oz,type=Foundation,gender=Women,upc=730852111950,pwwsku=W-C-15619",14,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017508,,Default,simple,Default Category/COSMETIC,base,UV Protective Compact Foundation SPF 30 - # SP50 Medium Ivory,UV Protective Compact Foundation SPF 30 - # SP50 Medium Ivory by Shiseido for Women - 0.42 oz Founda,UV Protective Compact Foundation SPF 30 - # SP50 Medium Ivory by Shiseido for Women - 0.42 oz Founda,1,1,Taxable Goods,"Catalog, Search",24.84,,,,I0017508,,,,images/I0017508.png,,images/I0017508.png,,images/I0017508.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.42 oz,type=Foundation,gender=Women,upc=730852111943,pwwsku=W-C-15618",4,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017509,,Default,simple,Default Category/COSMETIC,base,UV Protective Compact Foundation SPF 30 - # SP70 Dark Ivory,UV Protective Compact Foundation SPF 30 - # SP70 Dark Ivory by Shiseido for Women - 0.42 oz Foundati,UV Protective Compact Foundation SPF 30 - # SP70 Dark Ivory by Shiseido for Women - 0.42 oz Foundati,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0017509,,,,images/I0017509.png,,images/I0017509.png,,images/I0017509.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.42 oz,type=Foundation,gender=Women,upc=730852111974,pwwsku=W-C-14830",-1,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017510,,Default,simple,Default Category/COSMETIC,base,UV Protective Liquid Foundation SPF 30 - # SP40 - Medium Ivory,UV Protective Liquid Foundation SPF 30 - # SP40 - Medium Ivory by Shiseido for Women - 1 oz Foundati,UV Protective Liquid Foundation SPF 30 - # SP40 - Medium Ivory by Shiseido for Women - 1 oz Foundati,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0017510,,,,images/I0017510.png,,images/I0017510.png,,images/I0017510.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=1 oz,type=Foundation,gender=Women,upc=730852112032,pwwsku=W-C-14833",-22,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017511,,Default,simple,Default Category/COSMETIC,base,UV Protective Liquid Foundation SPF 30 - # SP60 Medium Beige,UV Protective Liquid Foundation SPF 30 - # SP60 Medium Beige by Shiseido for Women - 1 oz Foundation,UV Protective Liquid Foundation SPF 30 - # SP60 Medium Beige by Shiseido for Women - 1 oz Foundation,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017511,,,,images/I0017511.png,,images/I0017511.png,,images/I0017511.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=1 oz,type=Foundation,gender=Women,upc=730852112025,pwwsku=W-C-15621",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017512,,Default,simple,Default Category/COSMETIC,base,UV Protective Liquid Foundation SPF 30 - # SP70 - Dark Ivory,UV Protective Liquid Foundation SPF 30 - # SP70 - Dark Ivory by Shiseido for Women - 1 oz Foundation,UV Protective Liquid Foundation SPF 30 - # SP70 - Dark Ivory by Shiseido for Women - 1 oz Foundation,1,1,Taxable Goods,"Catalog, Search",27.6,,,,I0017512,,,,images/I0017512.png,,images/I0017512.png,,images/I0017512.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=1 oz,type=Foundation,gender=Women,upc=730852112056,pwwsku=W-C-13456",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017513,,Default,simple,Default Category/COSMETIC,base,UV Protective Liquid Foundation SPF 30 - Light Ivory,UV Protective Liquid Foundation SPF 30 - Light Ivory by Shiseido for Women - 1 oz Foundation,UV Protective Liquid Foundation SPF 30 - Light Ivory by Shiseido for Women - 1 oz Foundation,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017513,,,,images/I0017513.png,,images/I0017513.png,,images/I0017513.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=1 oz,type=Foundation,gender=Women,upc=730852112001,pwwsku=W-C-15620",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017514,,Default,simple,Default Category/COSMETIC,base,Vamp! Mascara - # 100 Extra Black,Vamp! Mascara - # 100 Extra Black by Pupa Milano for Women - 0.32 oz Mascara,Vamp! Mascara - # 100 Extra Black by Pupa Milano for Women - 0.32 oz Mascara,1,1,Taxable Goods,"Catalog, Search",12.42,,,,I0017514,,,,images/I0017514.png,,images/I0017514.png,,images/I0017514.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Pupa Milano,size=0.32 oz,type=Mascara,gender=Women,upc=8011607179138,pwwsku=W-C-5812",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017515,,Default,simple,Default Category/COSMETIC,base,Vanilla Birthday Cake Flavoured Lip Shine,Vanilla Birthday Cake Flavoured Lip Shine by Philosophy for Women - 0.4 oz Lip Shine,Vanilla Birthday Cake Flavoured Lip Shine by Philosophy for Women - 0.4 oz Lip Shine,1,1,Taxable Goods,"Catalog, Search",8.28,,,,I0017515,,,,images/I0017515.png,,images/I0017515.png,,images/I0017515.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Philosophy,size=0.4 oz,type=Lip Shine,gender=Women,upc=604079099325,pwwsku=W-C-6633",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017516,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # BE301 Carrera,Veiled Rouge - # BE301 Carrera by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # BE301 Carrera by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",19.32,,,,I0017516,,,,images/I0017516.png,,images/I0017516.png,,images/I0017516.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116085,pwwsku=W-C-6410",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017517,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # OR303 Orangerie,Veiled Rouge - # OR303 Orangerie by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # OR303 Orangerie by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017517,,,,images/I0017517.png,,images/I0017517.png,,images/I0017517.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116108,pwwsku=W-C-6411",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017518,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # PK304 Skyglow,Veiled Rouge - # PK304 Skyglow by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # PK304 Skyglow by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017518,,,,images/I0017518.png,,images/I0017518.png,,images/I0017518.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116115,pwwsku=W-C-6412",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017519,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # PK405 Pomegranate,Veiled Rouge - # PK405 Pomegranate by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # PK405 Pomegranate by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017519,,,,images/I0017519.png,,images/I0017519.png,,images/I0017519.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116122,pwwsku=W-C-6413",27,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017520,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # RD302 Rosalie,Veiled Rouge - # RD302 Rosalie by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # RD302 Rosalie by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",19.32,,,,I0017520,,,,images/I0017520.png,,images/I0017520.png,,images/I0017520.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116092,pwwsku=W-C-6414",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017521,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # RD506 Carnevale,Veiled Rouge - # RD506 Carnevale by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # RD506 Carnevale by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017521,,,,images/I0017521.png,,images/I0017521.png,,images/I0017521.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116139,pwwsku=W-C-6415",35,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017522,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # RD707 Mischeif,Veiled Rouge - # RD707 Mischeif by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # RD707 Mischeif by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017522,,,,images/I0017522.png,,images/I0017522.png,,images/I0017522.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116146,pwwsku=W-C-6416",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017523,,Default,simple,Default Category/COSMETIC,base,Veiled Rouge - # RS308 Sole,Veiled Rouge - # RS308 Sole by Shiseido for Women - 0.07 oz Lipstick,Veiled Rouge - # RS308 Sole by Shiseido for Women - 0.07 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0017523,,,,images/I0017523.png,,images/I0017523.png,,images/I0017523.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Shiseido,size=0.07 oz,type=Lipstick,gender=Women,upc=729238116153,pwwsku=W-C-6417",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017524,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Addiction,Velour Lovers Lip Colour - Addiction by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Addiction by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",25.53,,,,I0017524,,,,images/I0017524.png,,images/I0017524.png,,images/I0017524.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150152558,pwwsku=W-C-12254",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017525,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - An Affair,Velour Lovers Lip Colour - An Affair by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - An Affair by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",24.84,,,,I0017525,,,,images/I0017525.png,,images/I0017525.png,,images/I0017525.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150150028,pwwsku=W-C-14276",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017526,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Boudoir,Velour Lovers Lip Colour - Boudoir by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Boudoir by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017526,,,,images/I0017526.png,,images/I0017526.png,,images/I0017526.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150150004,pwwsku=W-C-12255",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017527,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Cocoa Pout,Velour Lovers Lip Colour - Cocoa Pout by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Cocoa Pout by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017527,,,,images/I0017527.png,,images/I0017527.png,,images/I0017527.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150149923,pwwsku=W-C-12256",-16,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017528,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Coquette,Velour Lovers Lip Colour - Coquette by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Coquette by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017528,,,,images/I0017528.png,,images/I0017528.png,,images/I0017528.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150149947,pwwsku=W-C-12165",-13,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017529,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Devotion,Velour Lovers Lip Colour - Devotion by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Devotion by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",25.53,,,,I0017529,,,,images/I0017529.png,,images/I0017529.png,,images/I0017529.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150152534,pwwsku=W-C-12257",-26,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017530,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Embrace,Velour Lovers Lip Colour - Embrace by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Embrace by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",24.84,,,,I0017530,,,,images/I0017530.png,,images/I0017530.png,,images/I0017530.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150146199,pwwsku=W-C-14263",-14,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017531,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Fantasy,Velour Lovers Lip Colour - Fantasy by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Fantasy by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017531,,,,images/I0017531.png,,images/I0017531.png,,images/I0017531.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150149961,pwwsku=W-C-10934",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017532,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Foreplay,Velour Lovers Lip Colour - Foreplay by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Foreplay by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017532,,,,images/I0017532.png,,images/I0017532.png,,images/I0017532.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150147097,pwwsku=W-C-10935",-24,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017533,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - French Kiss,Velour Lovers Lip Colour - French Kiss by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - French Kiss by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017533,,,,images/I0017533.png,,images/I0017533.png,,images/I0017533.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150149985,pwwsku=W-C-12258",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017534,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Indiscretion,Velour Lovers Lip Colour - Indiscretion by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Indiscretion by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",25.53,,,,I0017534,,,,images/I0017534.png,,images/I0017534.png,,images/I0017534.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150152497,pwwsku=W-C-12259",-21,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017535,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Infatuation,Velour Lovers Lip Colour - Infatuation by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Infatuation by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017535,,,,images/I0017535.png,,images/I0017535.png,,images/I0017535.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150150042,pwwsku=W-C-12260",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0017536,,Default,simple,Default Category/COSMETIC,base,Velour Lovers Lip Colour - Mon Cheri,Velour Lovers Lip Colour - Mon Cheri by Laura Mercier for Women - 0.12 oz Lipstick,Velour Lovers Lip Colour - Mon Cheri by Laura Mercier for Women - 0.12 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",26.22,,,,I0017536,,,,images/I0017536.png,,images/I0017536.png,,images/I0017536.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.12 oz,type=Lipstick,gender=Women,upc=736150150066,pwwsku=W-C-10936",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
