sku,qty,out_of_stock_qty,price
I0081877,13,0,66.24
I0081878,3,0,51.06
I0081879,19,0,30.36
I0081880,1,0,0
I0081881,2,0,37.26
I0081882,3,0,75.9
I0081883,37,0,12.08
I0081884,16,0,9.66
I0081885,18,0,11.04
I0081886,13,0,45.54
I0081887,12,0,16.22
I0081888,13,0,30.36
I0081889,22,0,11.59
I0081890,22,0,15.87
I0081891,22,0,11.04
I0081892,19,0,11.04
I0081893,16,0,10.63
I0081894,16,0,11.73
I0081895,20,0,7.25
I0081896,22,0,10.63
I0081897,52,0,7.25
I0081898,25,0,30.36
I0081899,22,0,11.73
I0081900,22,0,8.21
I0081901,17,0,15.87
I0081902,3,0,11.59
I0081903,22,0,7.73
I0081904,22,0,10.35
I0081905,22,0,7.25
I0081906,9,0,19.32
I0081907,23,0,10.63
I0081908,14,0,14.84
I0081909,3,0,34.5
I0081910,33,0,8.28
I0081911,10,0,32.43
I0081912,3,0,13.11
I0081913,10,0,5.87
I0081914,13,0,27.6
I0081915,7,0,11.04
I0081916,13,0,19.32
I0081917,8,0,15.87
I0081918,22,0,9.66
I0081919,12,0,11.73
I0081920,22,0,9.66
I0081921,16,0,11.73
I0081922,3,0,9.66
I0081923,3,0,11.73
I0081924,4,0,9.66
I0081925,14,0,28.98
I0081926,22,0,12.42
I0081927,21,0,9.66
I0081928,16,0,12.42
I0081929,12,0,10.35
I0081930,14,0,21.39
I0081931,21,0,13.11
I0081932,0,1,30.36
I0081933,3,0,10.63
I0081934,11,0,13.8
I0081935,20,0,9.66
I0081936,5,0,11.73
I0081937,19,0,13.8
I0081938,13,0,30.36
I0081939,12,0,10.35
I0081940,4,0,23.46
I0081941,3,0,11.73
I0081942,8,0,27.6
I0081943,21,0,15.87
I0081944,21,0,11.73
I0081945,0,1,0
I0081946,48,0,7.25
I0081947,48,0,7.25
I0081948,4,0,48.3
I0081949,22,0,11.73
I0081950,6,0,28.54
I0081951,28,0,37.26
I0081952,8,0,37.26
I0081953,19,0,37.26
I0081954,1,0,13.8
I0081955,0,1,51.06
I0081956,1,0,66.24
I0081957,12,0,52.44
I0081958,12,0,52.44
I0081959,22,0,52.44
I0081960,8,0,52.44
I0081961,3,0,41.4
I0081962,3,0,75.9
I0081963,8,0,13.11
I0081964,5,0,57.68
I0081965,12,0,12.14
I0081966,2,0,14.88
I0081967,2,0,14.88
I0081968,6,0,14.88
I0081969,1,0,8.28
I0081970,118,0,8.63
I0081971,23,0,7.25
I0081972,20,0,11.73
I0081973,33,0,8.63
I0081974,0,1,6.9
I0081975,203,0,5.52
I0081976,56,0,50.72
I0081977,11,0,28.64
I0081978,71,0,16.22
I0081979,3,0,67.62
I0081980,20,0,38.99
I0081981,0,1,17.6
I0081982,5,0,0
I0081983,1,0,0
I0081984,4,0,0
I0081985,1,0,0
I0081986,0,1,0
I0081987,3,0,0
I0081988,1,0,0
I0081989,2,0,0
I0081990,0,1,0
I0081991,5,0,10.35
I0081992,0,1,1.73
I0081993,67,0,5.52
I0081994,5,0,11.04
I0081995,3,0,34.91
I0081996,97,0,67.62
I0081997,78,0,53.13
I0081998,6,0,0
I0081999,3,0,8.63
I0082000,3,0,7.94
I0082001,3,0,7.94
I0082002,2,0,7.94
I0082003,32,0,7.94
I0082004,20,0,7.94
I0082005,27,0,8.28
I0082006,27,0,8.28
I0082007,6,0,1.38
I0082008,5,0,0
I0082009,6,0,1.38
I0082010,0,1,0
I0082011,3,0,27.6
I0082012,3,0,53.82
I0082013,27,0,18.63
I0082014,0,1,0
I0082015,1,0,0
I0082016,1,0,0
I0082017,3,0,13.11
I0082018,8,0,21.39
I0082019,143,0,8.28
I0082020,3,0,8.28
I0082021,1,0,8.63
I0082022,63,0,9.32
I0082023,4,0,9.66
I0082024,62,0,10.35
I0082025,10,0,14.42
I0082026,8,0,14.42
I0082027,8,0,14.42
I0082028,1,0,14.42
I0082029,8,0,14.42
I0082030,8,0,14.42
I0082031,5,0,14.42
I0082032,0,1,17.94
I0082033,33,0,3.8
I0082034,117,0,9.32
I0082035,3,0,35.88
I0082036,22,0,30.36
I0082037,1,0,12.42
I0082038,0,1,11.73
I0082039,0,1,11.73
I0082040,205,0,20.01
I0082041,1,0,0
I0082042,20,0,8.28
I0082043,9,0,13.11
I0082044,10,0,11.73
I0082045,2,0,11.73
I0082046,1,0,12.42
I0082047,2,0,10.35
I0082048,5,0,10.35
I0082049,3,0,12.42
I0082050,-5,1,5.18
I0082051,1,0,11.73
I0082052,0,1,6.9
I0082053,29,0,24.84
I0082054,93,0,52.44
I0082055,1,0,7.59
I0082056,23,0,30.36
I0082057,29,0,24.29
I0082058,6,0,44.16
I0082059,2,0,22.77
I0082060,169,0,27.6
I0082061,123,0,48.3
I0082062,3,0,51.06
I0082063,3,0,38.64
I0082064,1,0,18.63
I0082065,0,1,0
I0082066,1,0,6.9
I0082067,174,0,9.66
I0082068,1,0,62.1
I0082069,57,0,5.52
I0082070,1,0,6.9
I0082071,103,0,40.02
I0082072,0,1,28.64
I0082073,3,0,51.75
I0082074,21,0,16.22
I0082075,26,0,36.92
I0082076,24,0,51.06
I0082077,8,0,17.25
I0082078,46,0,35.19
I0082079,6,0,8.63
I0082080,13,0,33.81
I0082081,4,0,45.54
I0082082,25,0,34.5
I0082083,37,0,106.95
I0082084,3,0,23.46
I0082085,25,0,67.62
I0082086,11,0,39.33
I0082087,0,1,33.12
I0082088,15,0,65.55
I0082089,1,0,60.72
I0082090,8,0,60.72
I0082091,1,0,80.04
I0082092,-4,1,80.04
I0082093,12,0,60.72
I0082094,1,0,55.2
I0082095,0,1,52.44
I0082096,59,0,63.48
I0082097,29,0,25.88
I0082098,0,1,40.02
I0082099,39,0,40.02
I0082100,31,0,38.64
I0082101,12,0,0
I0082102,0,1,0
I0082103,1,0,0
I0082104,1,0,0
I0082105,0,1,32.43
I0082106,2,0,33.12
I0082107,27,0,32.43
I0082108,3,0,20.7
I0082109,120,0,20.7
I0082110,6,0,20.7
I0082111,0,1,0
I0082112,0,1,0
I0082113,0,1,0
I0082114,20,0,4.83
I0082115,11,0,38.64
I0082116,4,0,34.5
I0082117,2,0,37.26
I0082118,1,0,37.26
I0082119,3,0,22.77
I0082120,11,0,22.77
I0082121,0,1,22.77
I0082122,14,0,22.77
I0082123,1,0,22.77
I0082124,16,0,22.77
I0082125,18,0,22.77
I0082126,2,0,22.77
I0082127,41,0,22.77
I0082128,2,0,22.77
I0082129,9,0,22.77
I0082130,16,0,22.77
I0082131,1,0,22.77
I0082132,40,0,22.77
I0082133,16,0,22.77
I0082134,18,0,22.77
I0082135,4,0,22.77
I0082136,8,0,38.64
I0082137,3,0,38.64
I0082138,32,0,38.64
I0082139,12,0,37.95
I0082140,5,0,37.95
I0082141,11,0,37.95
I0082142,0,1,37.95
I0082143,14,0,18.56
I0082144,19,0,18.56
I0082145,39,0,18.56
I0082146,32,0,18.56
I0082147,25,0,18.56
I0082148,20,0,18.56
I0082149,9,0,18.56
I0082150,37,0,18.56
I0082151,26,0,18.56
I0082152,21,0,18.56
I0082153,2,0,26.91
I0082154,27,0,26.91
I0082155,35,0,26.91
I0082156,30,0,26.91
I0082157,31,0,26.91
I0082158,25,0,26.91
I0082159,42,0,26.91
I0082160,15,0,26.22
I0082161,29,0,26.22
I0082162,34,0,22.77
I0082163,2,0,22.77
I0082164,38,0,22.77
I0082165,31,0,19.32
I0082166,2,0,103.5
I0082167,43,0,35.88
I0082168,4,0,55.2
I0082169,4,0,55.2
I0082170,3,0,55.2
I0082171,10,0,55.2
I0082172,1,0,55.2
I0082173,0,1,82.8
I0082174,3,0,17.25
I0082175,1,0,26.91
I0082176,53,0,91.08
I0082177,42,0,97.83
I0082178,14,0,66.24
I0082179,8,0,57.96
I0082180,0,1,35.88
I0082181,12,0,66.24
I0082182,15,0,66.24
I0082183,0,1,41.4
I0082184,3,0,15.87
I0082185,6,0,7.59
I0082186,17,0,1.38
I0082187,274,0,0.69
I0082188,0,1,2.42
I0082189,85,0,16.56
I0082190,3,0,16.56
I0082191,10,0,22.08
I0082192,5,0,22.08
I0082193,28,0,23.46
I0082194,1,0,0
I0082195,24,0,55.2
I0082196,40,0,26.22
I0082197,2,0,71.76
I0082198,5,0,151.8
I0082199,0,1,75.9
I0082200,3,0,31.74
I0082201,33,0,33.12
I0082202,71,0,31.74
I0082203,44,0,16.56
I0082204,16,0,227.7
I0082205,7,0,35.88
I0082206,10,0,31.74
I0082207,1,0,38.64
I0082208,16,0,74.52
I0082209,4,0,59.34
I0082210,0,1,124.2
I0082211,0,1,124.2
I0082212,44,0,33.12
I0082213,8,0,24.84
I0082214,2,0,20.01
I0082215,39,0,52.44
I0082216,0,1,5.87
I0082217,34,0,14.35
I0082218,12,0,14.35
I0082219,12,0,14.35
I0082220,25,0,33.12
I0082221,2,0,17.94
I0082222,0,1,38.64
I0082223,1,0,37.26
I0082224,0,1,54.65
I0082225,0,1,63.48
I0082226,15,0,48.3
I0082227,171,0,27.6
I0082228,2,0,44.16
I0082229,64,0,28.98
I0082230,45,0,28.98
I0082231,2,0,28.98
I0082232,5,0,33.12
I0082233,-3,1,33.12
I0082234,42,0,31.74
I0082235,5,0,33.12
I0082236,0,1,33.12
I0082237,4,0,33.12
I0082238,1,0,33.12
I0082239,23,0,31.74
I0082240,3,0,31.74
I0082241,0,1,31.74
I0082242,2,0,33.12
I0082243,2,0,33.12
I0082244,14,0,33.12
I0082245,14,0,33.12
I0082246,140,0,22.08
I0082247,98,0,17.25
I0082248,2,0,38.64
I0082249,4,0,38.64
I0082250,0,1,28.98
I0082251,62,0,23.12
I0082252,5,0,23.12
I0082253,138,0,23.46
I0082254,6,0,23.81
I0082255,250,0,23.46
I0082256,8,0,23.81
I0082257,1051,0,27.6
I0082258,2100,0,27.6
I0082259,771,0,15.18
I0082260,171,0,13.11
I0082261,158,0,15.87
I0082262,246,0,13.11
I0082263,155,0,13.11
I0082264,230,0,15.87
I0082265,145,0,13.11
I0082266,15,0,24.84
I0082267,22,0,24.84
I0082268,0,1,28.98
I0082269,2,0,15.87
I0082270,1,0,14.49
I0082271,6,0,14.49
I0082272,9,0,16.56
I0082273,0,1,14.49
I0082274,-2,1,13.11
I0082275,6,0,14.49
I0082276,9,0,53.82
I0082277,5,0,31.74
I0082278,11,0,21.39
I0082279,2,0,21.39
I0082280,13,0,19.32
I0082281,12,0,19.32
I0082282,12,0,19.32
I0082283,13,0,19.32
I0082284,12,0,19.32
I0082285,8,0,19.32
I0082286,13,0,19.32
I0082287,6,0,19.32
I0082288,9,0,19.32
I0082289,1,0,37.26
I0082290,0,1,31.74
I0082291,3,0,31.74
I0082292,4,0,31.74
I0082293,6,0,31.74
I0082294,2,0,37.95
I0082295,2,0,36.57
I0082296,0,1,37.95
I0082297,3,0,36.57
I0082298,3,0,37.95
I0082299,7,0,37.95
I0082300,12,0,37.95
I0082301,16,0,37.95
I0082302,3,0,37.95
I0082303,14,0,37.95
I0082304,11,0,37.95
I0082305,1,0,32.43
I0082306,24,0,23.46
I0082307,4,0,20.01
I0082308,2,0,20.01
I0082309,15,0,20.01
I0082310,12,0,20.01
I0082311,2,0,20.01
I0082312,17,0,20.01
I0082313,1,0,21.39
I0082314,1,0,21.39
I0082315,2,0,21.39
I0082316,1,0,21.39
I0082317,10,0,22.08
I0082318,16,0,22.08
I0082319,20,0,22.08
I0082320,8,0,22.08
I0082321,9,0,22.08
I0082322,5,0,22.08
I0082323,11,0,22.08
I0082324,20,0,22.08
I0082325,15,0,22.08
I0082326,19,0,22.08
I0082327,8,0,22.08
I0082328,12,0,22.08
I0082329,14,0,22.08
I0082330,6,0,22.08
I0082331,5,0,22.08
I0082332,2,0,22.08
I0082333,0,1,19.32
I0082334,0,1,24.15
I0082335,3,0,5.38
I0082336,6,0,5.38
I0082337,3,0,3.45
I0082338,3,0,6.21
I0082339,25,0,6.56
I0082340,1,0,7.59
I0082341,1,0,6.9
I0082342,13,0,4.83
I0082343,2,0,4.83
I0082344,29,0,4.83
I0082345,42,0,4.83
I0082346,47,0,6.21
I0082347,38,0,6.21
I0082348,48,0,4.83
I0082349,47,0,4.83
I0082350,39,0,4.83
I0082351,48,0,4.83
I0082352,48,0,4.83
I0082353,68,0,3.8
I0082354,72,0,3.8
I0082355,20,0,3.45
I0082356,23,0,3.45
I0082357,14,0,3.45
I0082358,6,0,3.45
I0082359,16,0,3.45
I0082360,6,0,3.45
I0082361,53,0,3.8
I0082362,56,0,3.8
I0082363,50,0,3.8
I0082364,3,0,6.56
I0082365,12,0,6.56
I0082366,28,0,6.56
I0082367,60,0,3.8
I0082368,60,0,5.31
I0082369,40,0,4.14
I0082370,72,0,4.14
I0082371,62,0,4.83
I0082372,5,0,4.83
I0082373,70,0,3.45
I0082374,72,0,3.45
I0082375,72,0,3.45
I0082376,68,0,3.45
I0082377,71,0,3.45
I0082378,72,0,3.45
I0082379,55,0,3.45
I0082380,71,0,3.45
I0082381,14,0,3.45
I0082382,57,0,3.45
I0082383,-24,1,3.45
I0082384,18,0,3.45
I0082385,0,1,3.45
I0082386,7,0,3.45
I0082387,117,0,2.48
I0082388,55,0,2.76
I0082389,61,0,3.11
I0082390,16,0,2.76
I0082391,57,0,2.76
I0082392,49,0,2.48
I0082393,8,0,3.45
I0082394,58,0,3.8
I0082395,49,0,3.8
I0082396,132,0,4.14
I0082397,69,0,3.8
I0082398,61,0,4.49
I0082399,62,0,4.49
I0082400,58,0,2.76
I0082401,58,0,2.76
I0082402,62,0,4.49
I0082403,61,0,4.49
I0082404,176,0,5.31
I0082405,41,0,3.11
I0082406,65,0,3.11
I0082407,72,0,3.11
I0082408,70,0,3.11
I0082409,45,0,3.11
I0082410,9,0,3.11
I0082411,67,0,3.11
I0082412,7,0,3.8
I0082413,69,0,3.8
I0082414,49,0,3.8
I0082415,70,0,3.8
I0082416,62,0,3.8
I0082417,322,0,5.31
I0082418,296,0,5.31
I0082419,29,0,3.11
I0082420,71,0,1.73
I0082421,69,0,1.73
I0082422,64,0,1.73
I0082423,71,0,1.73
I0082424,50,0,1.73
I0082425,40,0,1.73
I0082426,47,0,1.73
I0082427,46,0,1.73
I0082428,33,0,1.73
I0082429,38,0,1.73
I0082430,30,0,1.73
I0082431,37,0,1.73
I0082432,60,0,1.73
I0082433,6,0,1.73
I0082434,32,0,1.73
I0082435,24,0,1.73
I0082436,36,0,1.73
I0082437,63,0,1.73
I0082438,69,0,1.73
I0082439,71,0,1.73
I0082440,93,0,1.73
I0082441,2,0,1.73
I0082442,48,0,1.73
I0082443,65,0,1.73
I0082444,53,0,1.73
I0082445,25,0,1.73
I0082446,68,0,1.73
I0082447,28,0,1.73
I0082448,3,0,1.73
I0082449,62,0,1.73
I0082450,59,0,1.73
I0082451,62,0,1.73
I0082452,48,0,1.73
I0082453,67,0,1.73
I0082454,60,0,1.73
I0082455,66,0,2.76
I0082456,6,0,3.11
I0082457,0,1,3.11
I0082458,6,0,3.11
I0082459,9,0,6.56
I0082460,3,0,6.56
I0082461,0,1,23.46
I0082462,37,0,23.46
I0082463,3,0,20.7
I0082464,0,1,20.7
I0082465,6,0,20.7
I0082466,22,0,18.29
I0082467,34,0,18.29
I0082468,22,0,18.29
I0082469,30,0,17.25
I0082470,32,0,17.25
I0082471,32,0,17.25
I0082472,0,1,26.91
I0082473,0,1,26.91
I0082474,0,1,26.91
I0082475,2,0,26.91
I0082476,3,0,26.91
I0082477,17,0,35.88
I0082478,7,0,34.5
I0082479,0,1,34.5
I0082480,13,0,34.5
I0082481,17,0,18.63
I0082482,6,0,18.63
I0082483,19,0,18.63
I0082484,2,0,18.63
I0082485,17,0,18.63
I0082486,13,0,18.63
I0082487,16,0,18.63
I0082488,21,0,18.63
I0082489,26,0,18.63
I0082490,18,0,12.08
I0082491,20,0,12.08
I0082492,21,0,12.08
I0082493,21,0,12.08
I0082494,0,1,22.08
I0082495,0,1,23.46
I0082496,0,1,22.08
I0082497,3,0,95.69
I0082498,12,0,15.3
I0082499,1,0,66.99
I0082500,6,0,66.99
I0082501,3,0,114.84
I0082502,1,0,47.84
I0082503,5,0,76.55
I0082504,2,0,110.4
I0082505,0,1,19.13
I0082506,6,0,76.55
I0082507,0,1,110.4
I0082508,10,0,14.35
I0082509,6,0,11.48
I0082510,3,0,11.48
I0082511,9,0,11.48
I0082512,14,0,11.48
I0082513,7,0,191.41
I0082514,10,0,110.4
I0082515,11,0,124.42
I0082516,71,0,9.56
I0082517,177,0,14.35
I0082518,1,0,23.93
I0082519,72,0,14.35
I0082520,36,0,38.27
I0082521,23,0,14.35
I0082522,67,0,33.49
I0082523,0,1,16.56
I0082524,4,0,11.04
I0082525,11,0,8.97
I0082526,60,0,16.56
I0082527,22,0,3.09
I0082528,12,0,5.52
I0082529,0,1,51.06
I0082530,55,0,35.88
I0082531,7,0,110.4
I0082532,17,0,32.43
I0082533,0,1,28.98
I0082534,45,0,93.84
I0082535,21,0,31.74
I0082536,9,0,75.9
I0082537,8,0,54.51
I0082538,4,0,78.66
I0082539,35,0,138
I0082540,1,0,41.4
I0082541,10,0,89.7
I0082542,1,0,8.97
I0082543,-3,1,37.26
I0082544,1,0,26.22
I0082545,-3,1,24.84
I0082546,0,1,69
I0082547,0,1,41.4
I0082548,2,0,33.12
I0082549,-1,1,46.92
I0082550,0,1,17.94
I0082551,0,1,33.12
I0082552,2,0,19.32
I0082553,11,0,30.36
I0082554,2,0,30.36
I0082555,11,0,30.36
I0082556,3,0,41.4
I0082557,2,0,45.54
I0082558,5,0,110.4
I0082559,4,0,110.4
I0082560,0,1,38.64
I0082561,24,0,19.32
I0082562,2,0,41.4
I0082563,6,0,17.25
I0082564,6,0,24.15
I0082565,4,0,46.92
I0082566,1,0,13.8
I0082567,-4,1,51.06
I0082568,0,1,37.95
I0082569,0,1,75.9
I0082570,0,1,23.46
I0082571,10,0,113.16
I0082572,2,0,75.9
I0082573,0,1,75.9
I0082574,0,1,13.8
I0082575,0,1,44.16
I0082576,0,1,44.16
I0082577,1,0,6.9
I0082578,0,1,8.28
I0082579,0,1,7.59
I0082580,21,0,37.95
I0082581,68,0,1.93
I0082582,-2,1,37.26
I0082583,4,0,2.26
I0082584,6,0,55.2
I0082585,13,0,55.2
I0082586,24,0,41.4
I0082587,5,0,41.4
I0082588,9,0,22.08
I0082589,11,0,15.18
I0082590,17,0,11.04
I0082591,40,0,11.04
I0082592,8,0,55.2
I0082593,23,0,55.2
I0082594,10,0,56.58
I0082595,11,0,37.95
I0082596,66,0,28.98
I0082597,150,0,9.66
I0082598,153,0,9.66
I0082599,161,0,9.66
I0082600,54,0,9.66
I0082601,3,0,15.18
I0082602,3,0,53.82
I0082603,1,0,99.36
I0082604,2,0,44.16
I0082605,29,0,9.32
I0082606,78,0,9.32
I0082607,96,0,9.32
I0082608,87,0,9.32
I0082609,88,0,9.32
I0082610,95,0,9.32
I0082611,89,0,9.32
I0082612,89,0,9.32
I0082613,89,0,9.32
I0082614,83,0,9.32
I0082615,89,0,9.32
I0082616,73,0,9.32
I0082617,59,0,9.32
I0082618,95,0,9.32
I0082619,91,0,9.32
I0082620,22,0,3.53
I0082621,3,0,22.08
I0082622,12,0,38.64
I0082623,0,1,3.16
I0082624,10,0,53.82
I0082625,49,0,71.76
I0082626,5,0,33.12
I0082627,2,0,63.48
I0082628,11,0,49.68
I0082629,122,0,22.08
I0082630,4,0,82.8
I0082631,0,1,11.04
I0082632,0,1,17.25
I0082633,4,0,11.04
I0082634,11,0,10.49
I0082635,3,0,57.96
I0082636,0,1,37.95
I0082637,12,0,64.86
I0082638,2,0,24.84
I0082639,6,0,64.86
I0082640,6,0,20.01
I0082641,111,0,96.6
I0082642,0,1,28.98
I0082643,2,0,35.19
I0082644,3,0,64.86
I0082645,3,0,44.16
I0082646,1,0,56.58
I0082647,11,0,44.16
I0082648,12,0,69
I0082649,11,0,69
I0082650,13,0,34.5
I0082651,-1,1,213.9
I0082652,0,1,22.77
I0082653,21,0,14.49
I0082654,4,0,124.2
I0082655,4,0,124.2
I0082656,1,0,124.2
I0082657,0,1,124.2
I0082658,28,0,40.02
I0082659,30,0,15.87
I0082660,2,0,24.84
I0082661,9,0,24.84
I0082662,0,1,227.7
I0082663,4,0,38.64
I0082664,3,0,10.97
I0082665,3,0,11.1
I0082666,12,0,8.28
I0082667,0,1,24.84
I0082668,8,0,6.5
I0082669,7,0,7.04
I0082670,-2,1,289.8
I0082671,10,0,5.18
I0082672,75,0,2.33
I0082673,462,0,1.57
I0082674,3,0,1.57
I0082675,113,0,1.57
I0082676,0,1,13.11
I0082677,126,0,19.32
I0082678,33,0,22.77
I0082679,31,0,3.99
I0082680,-1,1,131.1
I0082681,10,0,2.03
I0082682,0,1,37.26
I0082683,1,0,60.72
I0082684,14,0,33.12
I0082685,3,0,31.74
I0082686,6,0,7.94
I0082687,61,0,55.2
I0082688,27,0,8.97
I0082689,45,0,8.97
I0082690,0,1,18.63
I0082691,0,1,124.2
I0082692,21,0,29.67
I0082693,1,0,96.6
I0082694,1,0,227.7
I0082695,0,1,5.01
I0082696,20,0,6.22
I0082697,0,1,338.1
I0082698,3,0,3.45
I0082699,3,0,33.81
I0082700,8,0,16.56
I0082701,105,0,16.56
I0082702,7,0,3.04
I0082703,11,0,19.32
I0082704,7,0,19.32
I0082705,3,0,24.84
I0082706,3,0,24.84
I0082707,1,0,28.29
I0082708,2,0,33.81
I0082709,17,0,32.43
I0082710,75,0,35.88
I0082711,0,1,46.23
I0082713,4,0,31.74
I0082714,3,0,26.91
I0082715,0,1,9.32
I0082716,47,0,10.7
I0082717,2,0,96.6
I0082718,177,0,40.71
I0082719,241,0,40.02
I0082720,3,0,29.67
I0082721,5,0,48.99
I0082723,13,0,52.44
I0082724,6,0,39.68
I0082725,5,0,39.68
I0082726,3,0,11.73
I0082727,1,0,117.3
I0082728,0,1,117.3
I0082729,8,0,8.28
I0082730,6,0,5.52
I0082731,6,0,5.52
I0082732,6,0,5.52
I0082733,6,0,5.52
I0082734,11,0,3.73
I0082735,20,0,9.32
I0082736,9,0,31.7
I0082737,5,0,31.7
I0082738,498,0,0
I0082739,3,0,15.87
I0082740,35,0,1.04
I0082741,35,0,11.04
I0082742,3,0,11.04
I0082743,12,0,3.86
I0082744,5,0,3.86
I0082745,3,0,26.22
I0082746,5,0,38.64
I0082747,2,0,18.63
I0082748,0,1,7.38
I0082749,-2,1,75.9
I0082750,8,0,10.35
I0082751,3,0,38.64
I0082752,26,0,9.66
I0082753,25,0,9.66
I0082754,3,0,9.66
I0082755,17,0,9.66
I0082756,110,0,82.8
I0082757,0,1,39.85
I0082758,0,1,4.83
I0082759,11,0,4.14
I0082760,3,0,20.36
I0082761,17,0,9.32
I0082762,6,0,11.73
I0082763,3,0,15.87
I0082764,3,0,6.9
I0082765,2,0,8.63
I0082766,0,1,77.28
I0082767,6,0,82.46
I0082768,15,0,82.46
I0082769,5,0,11.73
I0082770,5,0,15.87
I0082771,0,1,2.51
I0082772,2,0,15.87
I0082773,2,0,15.87
I0082774,1,0,15.87
I0082775,0,1,15.87
I0082776,1,0,16.56
I0082777,2,0,16.56
I0082778,14,0,16.56
I0082779,6,0,17.94
I0082780,8,0,17.94
I0082781,3,0,26.22
I0082782,10,0,26.22
I0082783,3,0,66.24
I0082784,12,0,6.56
I0082785,8,0,6.9
I0082786,1,0,6.9
I0082787,0,1,9.32
I0082788,0,1,18.63
I0082789,121,0,2.55
I0082790,797,0,2.48
I0082791,444,0,2.48
I0082792,249,0,2.48
I0082793,136,0,2.48
I0082794,-172,1,2.48
I0082795,721,0,2.48
I0082796,69,0,2.76
I0082797,0,1,3.34
I0082798,0,1,3.34
I0082799,39,0,4.14
I0082800,0,1,3.34
I0082801,0,1,3.34
I0082802,0,1,3.34
I0082803,0,1,2.75
I0082804,0,1,5.85
I0082805,443,0,4.83
I0082806,810,0,4.83
I0082807,0,1,5.85
I0082808,47,0,2.07
I0082809,258,0,7.25
I0082810,229,0,7.25
I0082811,202,0,7.25
I0082812,243,0,7.25
I0082813,213,0,7.25
I0082814,36,0,6.21
I0082815,9,0,18.63
I0082816,10,0,18.63
I0082817,6,0,18.63
I0082818,6,0,18.63
I0082819,8,0,18.63
I0082820,12,0,18.63
I0082821,12,0,18.63
I0082822,10,0,37.26
I0082823,11,0,34.5
I0082824,26,0,34.5
I0082825,16,0,34.5
I0082826,24,0,34.5
I0082827,18,0,34.5
I0082828,30,0,34.5
I0082829,20,0,34.5
I0082830,7,0,37.26
I0082831,20,0,51.06
I0082832,0,1,13.8
I0082833,183,0,12.42
I0082834,0,1,13.8
I0082835,1,0,22.08
I0082836,0,1,2.51
I0082837,0,1,2.51
I0082838,0,1,39.85
I0082839,29,0,6.9
I0082840,35,0,15.53
I0082841,31,0,60.72
I0082842,1,0,35.19
I0082843,4,0,9.66
I0082844,5,0,9.66
I0082845,32,0,30.36
I0082846,0,1,32.43
I0082847,36,0,22.08
I0082848,16,0,1.73
I0082849,0,1,13.8
I0082850,0,1,13.8
I0082851,18,0,6.9
I0082852,13,0,46.92
I0082853,19,0,11.73
I0082854,3,0,3.11
I0082855,12,0,3.8
I0082856,3,0,33.12
I0082857,2,0,18.29
I0082858,17,0,6.9
I0082859,13,0,18.29
I0082860,11,0,24.84
I0082861,46,0,41.4
I0082862,17,0,2.07
I0082863,965,0,2.48
I0082864,960,0,2.48
I0082865,40,0,4.69
I0082866,2,0,4.69
I0082867,1,0,18.63
I0082868,4,0,269.1
I0082869,742,0,2.48
I0082870,26,0,44.16
I0082871,2,0,19.32
I0082872,11,0,22.77
I0082873,7,0,22.77
I0082874,2,0,24.84
I0082875,3,0,41.4
I0082876,3,0,41.4
I0082877,0,1,41.4
I0082878,1,0,24.15
I0082879,0,1,24.15
I0082880,2,0,24.15
I0082881,2,0,28.98
I0082882,16,0,30.36
I0082883,14,0,30.36
I0082884,1,0,24.84
I0082885,-1,1,24.84
I0082886,2,0,51.06
I0082887,0,1,24.84
I0082888,0,1,24.84
I0082889,17,0,24.15
I0082890,1,0,24.84
I0082891,6,0,24.84
I0082892,0,1,24.84
I0082893,2,0,46.92
I0082894,2,0,46.92
I0082895,3,0,44.16
I0082896,4,0,44.16
I0082897,1,0,44.16
I0082898,2,0,24.84
I0082899,0,1,24.84
I0082900,1,0,24.84
I0082901,3,0,30.36
I0082902,0,1,103.5
I0082903,4,0,51.06
I0082904,18,0,51.06
I0082905,-1,1,33.12
I0082906,5,0,31.74
I0082907,10,0,31.74
I0082908,2,0,31.74
I0082909,13,0,31.74
I0082910,0,1,31.74
I0082911,14,0,25.53
I0082912,1,0,25.53
I0082913,35,0,24.84
I0082914,17,0,25.53
I0082915,19,0,25.53
I0082916,9,0,25.53
I0082917,22,0,25.53
I0082918,25,0,25.53
I0082919,24,0,25.53
I0082920,1,0,25.53
I0082921,3,0,33.12
I0082922,2,0,26.91
I0082923,1,0,24.15
I0082924,0,1,24.15
I0082925,0,1,28.98
I0082926,54,0,23.46
I0082927,0,1,51.06
I0082928,1,0,48.3
I0082929,0,1,55.2
I0082930,77,0,23.46
I0082931,1,0,7.94
I0082932,42,0,45.54
I0082933,0,1,6.9
I0082934,1,0,26.22
I0082935,3,0,4.14
I0082936,7,0,42.78
I0082937,3,0,20.7
I0082938,15,0,276
I0082939,3,0,16.56
I0082940,2,0,28.98
I0082941,488,0,6.9
I0082942,490,0,6.9
I0082943,488,0,6.9
I0082944,72,0,5.87
I0082945,140,0,5.87
I0082946,72,0,5.87
I0082947,607,0,5.24
I0082948,140,0,5.18
I0082949,168,0,5.18
I0082950,486,0,5.18
I0082951,132,0,5.18
I0082952,134,0,5.18
I0082953,54,0,3.8
I0082954,52,0,3.8
I0082955,72,0,3.8
I0082956,62,0,3.8
I0082957,134,0,5.18
